lat,lng,elevation_m
20.4,85.856,44.1
20.4,85.86,43.5
20.4,85.864,44.5
20.4,85.868,43.3
20.4,85.872,43.7
20.4,85.876,41.9
20.4,85.88,44.7
20.4,85.884,44.5
20.4,85.888,40.0
20.4,85.892,44.9
20.4,85.896,41.7
20.4,85.9,41.0
20.4,85.904,43.0
20.4,85.908,43.4
20.4,85.912,39.8
20.4,85.916,44.7
20.4,85.92,41.3
